ROW_NUM,YM,CTRD_NM,CTRD_CODE,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
4432,201309,전남,6460000,소,LBI1000080,9218,405499
4431,201309,충북,6430000,닭,LBI1000088,10828875,740088844
4430,201309,경기,6410000,당나귀,LBI1000023,3,83
4429,201309,전남,6460000,말,LBI1000007,1,25
4428,201309,제주,6500000,소,LBI1000080,596,23125
4408,201309,인천,6280000,소,LBI1000080,1649,62007
4467,201309,전남,6460000,닭,LBI1000088,2024563,222635584
4446,201309,대구,6270000,닭,LBI1000088,1534781,111912075
4447,201309,광주,6290000,돼지,LBI1000006,20036,1342018
4449,201309,충남,6440000,닭,LBI1000088,5785301,513475040
4450,201309,전북,6450000,돼지,LBI1000006,121064,8264782
4451,201309,경남,6480000,닭,LBI1000088,925978,54312800
4452,201309,울산,6310000,소,LBI1000080,2957,103751
4453,201309,광주,6290000,오리,LBI1000016,312050,27381051
4454,201309,경기,6410000,돼지,LBI1000006,229850,13683977
4455,201309,경기,6410000,오리,LBI1000016,274426,18966795
4456,201309,강원,6420000,소,LBI1000080,5092,231023
4457,201309,전북,6450000,오리,LBI1000016,1792802,104375483
4458,201309,경남,6480000,타조,LBI1000024,3,54
4459,201309,충북,6430000,돼지,LBI1000006,200397,12030940
4460,201309,광주,6290000,소,LBI1000080,2216,117418
4461,201309,경기,6410000,닭,LBI1000088,10266175,661303462
4462,201309,충북,6430000,산양,LBI1000087,1658,30069
4463,201309,전북,6450000,소,LBI1000080,6875,247496
4464,201309,전북,6450000,산양,LBI1000087,6,428
4465,201309,인천,6280000,닭,LBI1000088,539815,53435377
4466,201309,대전,6300000,돼지,LBI1000006,23109,993716
4468,201309,경북,6470000,닭,LBI1000088,4429832,391568279
4469,201309,제주,6500000,닭,LBI1000088,436200,29609556
4470,201309,경기,6410000,기타육류,LBI1000142,9,75
4448,201309,충북,6430000,오리,LBI1000016,1270732,78329679
4443,201309,제주,6500000,면양,LBI1000086,2,6
4444,201309,충북,6430000,소,LBI1000080,16804,638192
4445,201309,제주,6500000,말,LBI1000007,58,4498
278,201308,광주,6290000,소,LBI1000080,1962,115202
289,201308,충남,6440000,닭,LBI1000088,6488209,507689739
279,201308,충북,6430000,돼지,LBI1000006,210214,11830543
280,201308,울산,6310000,산양,LBI1000087,4,55
281,201308,전북,6450000,오리,LBI1000016,1943292,102582681
282,201308,강원,6420000,소,LBI1000080,5082,225931
284,201308,경기,6410000,돼지,LBI1000006,223336,13454127
285,201308,광주,6290000,오리,LBI1000016,256702,27069001
286,201308,울산,6310000,소,LBI1000080,1688,100794
287,201308,경남,6480000,닭,LBI1000088,1348857,53386822
288,201308,전북,6450000,돼지,LBI1000006,132260,8143718
291,201308,충남,6440000,사슴,LBI1000017,10,17
290,201308,충북,6430000,오리,LBI1000016,1576605,77058947
276,201308,전북,6450000,말,LBI1000007,1,69
275,201308,충북,6430000,산양,LBI1000087,3291,28411
274,201308,제주,6500000,기타육류,LBI1000142,23,78
273,201308,전북,6450000,소,LBI1000080,4556,240621
272,201308,인천,6280000,닭,LBI1000088,1092014,52895562
271,201308,대전,6300000,돼지,LBI1000006,22326,970607
270,201308,전남,6460000,닭,LBI1000088,3440271,220611021
269,201308,경북,6470000,닭,LBI1000088,6629139,387138447
268,201308,제주,6500000,닭,LBI1000088,613985,29173356
277,201308,경기,6410000,닭,LBI1000088,12581302,651037287
283,201308,경기,6410000,오리,LBI1000016,293349,18692369
4388,201308,제주,6500000,소,LBI1000080,573,22529
4403,201308,경북,6470000,돼지,LBI1000006,118351,6876101
4401,201308,경남,6480000,돼지,LBI1000006,134490,9488649
4400,201308,경북,6470000,산양,LBI1000087,952,7706
4399,201308,제주,6500000,돼지,LBI1000006,67161,4093765
4407,201308,인천,6280000,소,LBI1000080,1068,60358
4398,201308,제주,6500000,오리,LBI1000016,10948,1298460
4396,201308,충남,6440000,소,LBI1000080,4574,253148
4395,201308,전남,6460000,오리,LBI1000016,2020413,140432154
4394,201308,대구,6270000,돼지,LBI1000006,16798,1270763
4393,201308,강원,6420000,돼지,LBI1000006,49534,3399443
4392,201308,충남,6440000,말,LBI1000007,3,35
4391,201308,전북,6450000,닭,LBI1000088,24060829,1260038171
4390,201308,경북,6470000,말,LBI1000007,4,348
4389,201308,경북,6470000,소,LBI1000080,12759,540668
4387,201308,경기,6410000,말,LBI1000007,7,116
4386,201308,경기,6410000,당나귀,LBI1000023,3,80
4385,201308,충북,6430000,닭,LBI1000088,13049467,729259969
4384,201308,전남,6460000,소,LBI1000080,8266,396281
4402,201308,전남,6460000,산양,LBI1000087,2388,18205
4397,201308,인천,6280000,돼지,LBI1000006,24413,1504763
4404,201308,전남,6460000,돼지,LBI1000006,84022,5117644
4378,201308,충남,6440000,산양,LBI1000087,737,4162
4370,201308,광주,6290000,돼지,LBI1000006,17820,1321982
4371,201308,대구,6270000,닭,LBI1000088,1911654,110377294
4405,201308,충남,6440000,돼지,LBI1000006,119468,8002616
4373,201308,충북,6430000,소,LBI1000080,17335,621388
4374,201308,제주,6500000,면양,LBI1000086,1,4
4375,201308,경기,6410000,소,LBI1000080,24842,1117418
4376,201308,경남,6480000,소,LBI1000080,14829,651532
4377,201308,대구,6270000,소,LBI1000080,935,62342
4372,201308,제주,6500000,말,LBI1000007,62,4440
4379,201308,경남,6480000,산양,LBI1000087,16,142
4381,201308,대전,6300000,소,LBI1000080,1385,75042
4382,201308,충남,6440000,오리,LBI1000016,96732,3512765
4383,201308,경남,6480000,오리,LBI1000016,332410,21191122
4369,201308,강원,6420000,산양,LBI1000087,2,109
4406,201308,울산,6310000,돼지,LBI1000006,10661,782207
4380,201308,강원,6420000,닭,LBI1000088,825993,29571237
226,201307,경기,6410000,말,LBI1000007,1,109
220,201307,충남,6440000,말,LBI1000007,1,32
221,201307,전북,6450000,닭,LBI1000088,29807684,1235977342
222,201307,경북,6470000,말,LBI1000007,5,344
223,201307,경북,6470000,소,LBI1000080,9291,527909
224,201307,제주,6500000,소,LBI1000080,411,21956
225,201307,제주,6500000,꿩,LBI1000022,1240,23919
231,201307,충남,6440000,오리,LBI1000016,72772,3416033
227,201307,경기,6410000,당나귀,LBI1000023,5,77
228,201307,충북,6430000,닭,LBI1000088,15017811,716210502
230,201307,경남,6480000,오리,LBI1000016,366894,20858712
232,201307,전남,6460000,사슴,LBI1000017,1,23
233,201307,대전,6300000,소,LBI1000080,1055,73657
234,201307,강원,6420000,닭,LBI1000088,911269,28745244
218,201307,대구,6270000,돼지,LBI1000006,15505,1253965
219,201307,강원,6420000,돼지,LBI1000006,50135,3349909
208,201307,전남,6460000,산양,LBI1000087,2929,15817
217,201307,전남,6460000,오리,LBI1000016,2296116,138411741
216,201307,충남,6440000,소,LBI1000080,3189,248574
215,201307,인천,6280000,돼지,LBI1000006,23372,1480350
214,201307,인천,6280000,산양,LBI1000087,61,1356
213,201307,제주,6500000,오리,LBI1000016,18292,1287512
212,201307,제주,6500000,돼지,LBI1000006,63883,4026604
211,201307,강원,6420000,면양,LBI1000086,5,134
210,201307,경북,6470000,산양,LBI1000087,1053,6754
209,201307,경남,6480000,돼지,LBI1000006,137354,9354159
207,201307,경북,6470000,돼지,LBI1000006,117175,6757750
206,201307,전남,6460000,돼지,LBI1000006,89304,5033622
205,201307,충남,6440000,돼지,LBI1000006,118361,7883148
204,201307,울산,6310000,돼지,LBI1000006,11928,771546
203,201307,인천,6280000,소,LBI1000080,811,59290
236,201307,충남,6440000,산양,LBI1000087,716,3425
235,201307,경남,6480000,산양,LBI1000087,10,126
229,201307,전남,6460000,소,LBI1000080,6600,388015
237,201307,대구,6270000,소,LBI1000080,710,61407
253,201307,경기,6410000,오리,LBI1000016,311634,18399020
238,201307,경남,6480000,소,LBI1000080,14474,636703
267,201307,제주,6500000,닭,LBI1000088,720355,28559371
266,201307,경북,6470000,닭,LBI1000088,9208620,380509308
264,201307,대전,6300000,돼지,LBI1000006,21454,948281
263,201307,인천,6280000,닭,LBI1000088,1541060,51803548
262,201307,전북,6450000,소,LBI1000080,3594,236065
261,201307,제주,6500000,기타육류,LBI1000142,22,55
260,201307,충북,6430000,산양,LBI1000087,4035,25120
259,201307,경기,6410000,닭,LBI1000088,13118099,638455985
258,201307,광주,6290000,소,LBI1000080,1840,113240
257,201307,충북,6430000,돼지,LBI1000006,214626,11620329
256,201307,울산,6310000,산양,LBI1000087,13,51
255,201307,전북,6450000,오리,LBI1000016,2166467,100639389
254,201307,강원,6420000,소,LBI1000080,3438,220849
265,201307,전남,6460000,닭,LBI1000088,6690234,217170750
252,201307,경기,6410000,돼지,LBI1000006,230944,13230791
245,201307,충남,6440000,사슴,LBI1000017,4,7
251,201307,광주,6290000,오리,LBI1000016,426389,26812299
240,201307,제주,6500000,면양,LBI1000086,3,3
242,201307,제주,6500000,말,LBI1000007,63,4378
243,201307,대구,6270000,닭,LBI1000088,2251793,108465640
244,201307,광주,6290000,돼지,LBI1000006,17198,1304162
241,201307,충북,6430000,소,LBI1000080,15713,604053
246,201307,충북,6430000,오리,LBI1000016,1756843,75482342
249,201307,경남,6480000,닭,LBI1000088,1557293,52037965
250,201307,울산,6310000,소,LBI1000080,1628,99106
247,201307,충남,6440000,닭,LBI1000088,7262665,501201530
239,201307,경기,6410000,소,LBI1000080,21907,1092576
248,201307,전북,6450000,돼지,LBI1000006,135620,8011458
162,201306,충남,6440000,사슴,LBI1000017,3,3
173,201306,강원,6420000,닭,LBI1000088,945819,27833975
172,201306,강원,6420000,사슴,LBI1000017,11,72
171,201306,경남,6480000,산양,LBI1000087,17,116
169,201306,대구,6270000,소,LBI1000080,659,60697
168,201306,경남,6480000,소,LBI1000080,11714,622229
174,201306,대전,6300000,소,LBI1000080,927,72602
167,201306,경기,6410000,소,LBI1000080,18320,1070669
166,201306,충북,6430000,소,LBI1000080,12698,588340
165,201306,제주,6500000,말,LBI1000007,65,4315
164,201306,대구,6270000,닭,LBI1000088,1884562,106213847
163,201306,광주,6290000,돼지,LBI1000006,18652,1286964
170,201306,충남,6440000,산양,LBI1000087,500,2709
156,201306,광주,6290000,오리,LBI1000016,421714,26385910
161,201306,충북,6430000,오리,LBI1000016,1541473,73725499
160,201306,충남,6440000,닭,LBI1000088,6304507,493938865
159,201306,전북,6450000,돼지,LBI1000006,114257,7875838
158,201306,경남,6480000,닭,LBI1000088,1482704,50480672
157,201306,울산,6310000,소,LBI1000080,1327,97478
155,201306,경기,6410000,돼지,LBI1000006,209720,12999847
154,201306,경기,6410000,오리,LBI1000016,261479,18087386
153,201306,강원,6420000,소,LBI1000080,2629,217411
152,201306,전북,6450000,오리,LBI1000016,1941452,98472922
151,201306,경남,6480000,타조,LBI1000024,2,51
176,201306,경남,6480000,오리,LBI1000016,364720,20491818
150,201306,울산,6310000,산양,LBI1000087,14,38
175,201306,충남,6440000,오리,LBI1000016,109421,3343261
191,201306,인천,6280000,산양,LBI1000087,2,1295
177,201306,전남,6460000,소,LBI1000080,5745,381415
192,201306,제주,6500000,오리,LBI1000016,13477,1269220
148,201306,광주,6290000,소,LBI1000080,1695,111400
202,201306,인천,6280000,소,LBI1000080,700,58479
201,201306,울산,6310000,돼지,LBI1000006,11098,759618
200,201306,충남,6440000,돼지,LBI1000006,107285,7764787
199,201306,전남,6460000,돼지,LBI1000006,85370,4944318
198,201306,경북,6470000,돼지,LBI1000006,105269,6640575
197,201306,전남,6460000,산양,LBI1000087,1898,12888
196,201306,경남,6480000,돼지,LBI1000006,125589,9216805
195,201306,경북,6470000,산양,LBI1000087,593,5701
194,201306,강원,6420000,면양,LBI1000086,2,129
193,201306,제주,6500000,돼지,LBI1000006,55958,3962721
190,201306,인천,6280000,돼지,LBI1000006,20226,1456978
178,201306,충북,6430000,닭,LBI1000088,12466198,701192691
189,201306,충남,6440000,소,LBI1000080,2495,245385
188,201306,전남,6460000,오리,LBI1000016,1868186,136115625
187,201306,대구,6270000,돼지,LBI1000006,12769,1238460
186,201306,강원,6420000,돼지,LBI1000006,49522,3299774
185,201306,충남,6440000,말,LBI1000007,1,31
184,201306,전북,6450000,닭,LBI1000088,22320603,1206169658
183,201306,경북,6470000,말,LBI1000007,4,339
182,201306,경북,6470000,소,LBI1000080,7624,518618
181,201306,제주,6500000,소,LBI1000080,330,21545
180,201306,경기,6410000,말,LBI1000007,2,108
179,201306,경기,6410000,당나귀,LBI1000023,1,72
149,201306,충북,6430000,돼지,LBI1000006,189027,11405703
1304,201306,경기,6410000,닭,LBI1000088,10953486,625337886
1299,201306,인천,6280000,닭,LBI1000088,1000616,50262488
1303,201306,충북,6430000,산양,LBI1000087,2507,21085
1302,201306,전북,6450000,말,LBI1000007,1,68
1301,201306,제주,6500000,기타육류,LBI1000142,9,33
1300,201306,전북,6450000,소,LBI1000080,3057,232471
1298,201306,대전,6300000,돼지,LBI1000006,19882,926827
1297,201306,전남,6460000,닭,LBI1000088,4716716,210480516
1296,201306,경북,6470000,닭,LBI1000088,6293110,371300688
1295,201306,제주,6500000,닭,LBI1000088,755296,27839016
1256,201305,경남,6480000,오리,LBI1000016,421803,20127098
1250,201305,경북,6470000,소,LBI1000080,9167,510994
1251,201305,제주,6500000,소,LBI1000080,357,21215
1252,201305,경기,6410000,말,LBI1000007,2,106
1253,201305,경기,6410000,당나귀,LBI1000023,2,71
1254,201305,충북,6430000,닭,LBI1000088,12517639,688726493
1255,201305,전남,6460000,소,LBI1000080,6772,375670
1260,201305,경남,6480000,산양,LBI1000087,40,99
1257,201305,충남,6440000,오리,LBI1000016,91816,3233840
1258,201305,대전,6300000,소,LBI1000080,1293,71675
1259,201305,강원,6420000,닭,LBI1000088,1025971,26888156
1248,201305,전북,6450000,닭,LBI1000088,21445617,1183849055
1261,201305,충남,6440000,산양,LBI1000087,475,2209
1262,201305,대구,6270000,소,LBI1000080,674,60038
1249,201305,경북,6470000,말,LBI1000007,11,335
1244,201305,충남,6440000,소,LBI1000080,3219,242890
1247,201305,강원,6420000,돼지,LBI1000006,60124,3250252
1246,201305,대구,6270000,돼지,LBI1000006,14558,1225691
1245,201305,전남,6460000,오리,LBI1000016,2532505,134247439
1264,201305,경기,6410000,소,LBI1000080,20920,1052349
1243,201305,인천,6280000,돼지,LBI1000006,23653,1436752
1241,201305,제주,6500000,오리,LBI1000016,17111,1255743
1240,201305,제주,6500000,돼지,LBI1000006,65644,3906763
1239,201305,강원,6420000,면양,LBI1000086,3,127
1238,201305,경북,6470000,산양,LBI1000087,755,5108
1237,201305,경남,6480000,돼지,LBI1000006,146636,9091216
1236,201305,전남,6460000,산양,LBI1000087,1677,10990
1235,201305,경북,6470000,돼지,LBI1000006,125312,6535306
1234,201305,전남,6460000,돼지,LBI1000006,97639,4858948
1233,201305,충남,6440000,돼지,LBI1000006,132767,7657502
1263,201305,경남,6480000,소,LBI1000080,13953,610515
1268,201305,광주,6290000,돼지,LBI1000006,21957,1268312
1265,201305,충북,6430000,소,LBI1000080,15054,575642
1281,201305,충북,6430000,돼지,LBI1000006,226977,11216676
1294,201305,제주,6500000,닭,LBI1000088,611112,27083720
1293,201305,경북,6470000,닭,LBI1000088,6274429,365007578
1292,201305,전남,6460000,닭,LBI1000088,3896942,205763800
1291,201305,전북,6450000,타조,LBI1000024,3,12
1290,201305,대전,6300000,돼지,LBI1000006,23231,906945
1289,201305,인천,6280000,닭,LBI1000088,817807,49261872
1288,201305,전북,6450000,사슴,LBI1000017,1,36
1287,201305,전북,6450000,소,LBI1000080,3865,229414
1286,201305,제주,6500000,기타육류,LBI1000142,6,24
1285,201305,전북,6450000,말,LBI1000007,1,67
1284,201305,충북,6430000,산양,LBI1000087,2228,18578
1283,201305,경기,6410000,닭,LBI1000088,11140385,614384400
1282,201305,광주,6290000,소,LBI1000080,1923,109705
1280,201305,울산,6310000,산양,LBI1000087,24,24
1266,201305,제주,6500000,말,LBI1000007,67,4250
1279,201305,충북,6430000,당나귀,LBI1000023,1,2
1278,201305,전북,6450000,오리,LBI1000016,1998464,96531470
1277,201305,강원,6420000,소,LBI1000080,2993,214782
1276,201305,경기,6410000,오리,LBI1000016,362483,17825907
1275,201305,경기,6410000,돼지,LBI1000006,247910,12790127
1274,201305,광주,6290000,오리,LBI1000016,501277,25964196
1273,201305,울산,6310000,소,LBI1000080,1602,96151
1272,201305,경남,6480000,닭,LBI1000088,1278310,48997968
1271,201305,전북,6450000,돼지,LBI1000006,137914,7761581
1270,201305,충남,6440000,닭,LBI1000088,5791842,487634358
1269,201305,충북,6430000,오리,LBI1000016,1796062,72184026
1231,201305,인천,6280000,소,LBI1000080,817,57779
1267,201305,대구,6270000,닭,LBI1000088,1753339,104329285
1232,201305,울산,6310000,돼지,LBI1000006,12862,748520
1242,201305,인천,6280000,산양,LBI1000087,163,1293
1230,201304,인천,6280000,소,LBI1000080,779,56962
1182,201304,전북,6450000,오리,LBI1000016,1838325,94533006
1196,201304,강원,6420000,기타육류,LBI1000142,7,11
1195,201304,충북,6430000,소,LBI1000080,15728,560588
1194,201304,제주,6500000,말,LBI1000007,87,4183
1193,201304,대구,6270000,닭,LBI1000088,1692845,102575946
1192,201304,광주,6290000,돼지,LBI1000006,23498,1246355
1191,201304,충북,6430000,오리,LBI1000016,1562227,70387964
1190,201304,충남,6440000,닭,LBI1000088,5527094,481842516
1189,201304,전북,6450000,돼지,LBI1000006,155881,7623667
1188,201304,경남,6480000,닭,LBI1000088,1323002,47719658
1187,201304,울산,6310000,소,LBI1000080,1547,94549
1229,201304,울산,6310000,돼지,LBI1000006,12951,735658
1185,201304,경기,6410000,돼지,LBI1000006,253998,12542217
1184,201304,경기,6410000,오리,LBI1000016,340390,17463424
1183,201304,강원,6420000,소,LBI1000080,2946,211789
1181,201304,경남,6480000,타조,LBI1000024,2,49
1198,201304,경남,6480000,소,LBI1000080,13869,596562
1180,201304,충북,6430000,돼지,LBI1000006,234345,10989699
1179,201304,광주,6290000,소,LBI1000080,1841,107782
1178,201304,경기,6410000,닭,LBI1000088,10131451,603244015
1177,201304,충북,6430000,산양,LBI1000087,1616,16350
1176,201304,전북,6450000,말,LBI1000007,1,66
1175,201304,제주,6500000,기타육류,LBI1000142,18,18
1174,201304,전북,6450000,소,LBI1000080,3813,225549
1173,201304,전북,6450000,사슴,LBI1000017,9,35
1172,201304,인천,6280000,닭,LBI1000088,538987,48444065
1171,201304,대전,6300000,돼지,LBI1000006,20189,883714
1170,201304,경기,6410000,기타육류,LBI1000142,6,66
1169,201304,전남,6460000,닭,LBI1000088,2785179,201866858
1168,201304,경북,6470000,닭,LBI1000088,6401255,358733149
1167,201304,제주,6500000,닭,LBI1000088,611463,26472608
1197,201304,경기,6410000,소,LBI1000080,20903,1031429
1186,201304,광주,6290000,오리,LBI1000016,520382,25462919
1199,201304,대구,6270000,소,LBI1000080,845,59364
1215,201304,대구,6270000,돼지,LBI1000006,13824,1211133
1228,201304,충남,6440000,돼지,LBI1000006,136280,7524735
1227,201304,전남,6460000,돼지,LBI1000006,96923,4761309
1200,201304,충남,6440000,산양,LBI1000087,474,1734
1225,201304,전남,6460000,산양,LBI1000087,1810,9313
1224,201304,경남,6480000,돼지,LBI1000006,151315,8944580
1223,201304,경북,6470000,산양,LBI1000087,574,4353
1222,201304,강원,6420000,면양,LBI1000086,1,124
1221,201304,제주,6500000,돼지,LBI1000006,71372,3841119
1220,201304,제주,6500000,오리,LBI1000016,15635,1238632
1219,201304,인천,6280000,산양,LBI1000087,40,1130
1218,201304,인천,6280000,돼지,LBI1000006,21478,1413099
1217,201304,충남,6440000,소,LBI1000080,3459,239671
1216,201304,전남,6460000,오리,LBI1000016,2397796,131714934
1226,201304,경북,6470000,돼지,LBI1000006,123211,6409994
1214,201304,강원,6420000,돼지,LBI1000006,57012,3190128
1207,201304,경기,6410000,당나귀,LBI1000023,8,69
1213,201304,전북,6450000,닭,LBI1000088,18519292,1162403438
1201,201304,경남,6480000,산양,LBI1000087,53,59
1203,201304,대전,6300000,소,LBI1000080,1119,70382
1204,201304,경남,6480000,오리,LBI1000016,392128,19705295
1205,201304,전남,6460000,소,LBI1000080,6290,368898
1206,201304,충북,6430000,닭,LBI1000088,12076498,676208854
1202,201304,강원,6420000,닭,LBI1000088,858740,25862185
1208,201304,경기,6410000,말,LBI1000007,1,104
1209,201304,제주,6500000,소,LBI1000080,420,20858
1210,201304,전남,6460000,말,LBI1000007,1,24
1211,201304,경북,6470000,소,LBI1000080,9475,501827
1212,201304,경북,6470000,말,LBI1000007,6,324
1129,201303,경기,6410000,당나귀,LBI1000023,5,61
1124,201303,강원,6420000,돼지,LBI1000006,58715,3133116
1125,201303,전북,6450000,닭,LBI1000088,17304232,1143884146
1126,201303,경북,6470000,말,LBI1000007,6,318
1127,201303,경북,6470000,소,LBI1000080,7230,492352
1128,201303,제주,6500000,소,LBI1000080,356,20438
1131,201303,전남,6460000,소,LBI1000080,5342,362608
1130,201303,충북,6430000,닭,LBI1000088,10821628,664132356
1134,201303,강원,6420000,닭,LBI1000088,569265,25003445
1132,201303,경남,6480000,오리,LBI1000016,280780,19313167
1133,201303,대전,6300000,소,LBI1000080,946,69263
1122,201303,전남,6460000,오리,LBI1000016,2127489,129317138
1135,201303,강원,6420000,사슴,LBI1000017,5,61
1123,201303,대구,6270000,돼지,LBI1000006,15872,1197309
1109,201303,인천,6280000,소,LBI1000080,750,56183
1121,201303,충남,6440000,소,LBI1000080,2804,236212
1120,201303,인천,6280000,돼지,LBI1000006,23889,1391621
1119,201303,제주,6500000,오리,LBI1000016,15697,1222997
1118,201303,제주,6500000,돼지,LBI1000006,67506,3769747
1117,201303,강원,6420000,면양,LBI1000086,2,123
1116,201303,경북,6470000,산양,LBI1000087,209,3779
1110,201303,울산,6310000,돼지,LBI1000006,13114,722707
1111,201303,충남,6440000,돼지,LBI1000006,142748,7388455
1112,201303,전남,6460000,돼지,LBI1000006,99606,4664386
1115,201303,경남,6480000,돼지,LBI1000006,144738,8793265
1113,201303,경북,6470000,돼지,LBI1000006,127568,6286783
1137,201303,대구,6270000,소,LBI1000080,598,58519
1114,201303,전남,6460000,산양,LBI1000087,1180,7503
1136,201303,충남,6440000,산양,LBI1000087,115,1260
1160,201303,전북,6450000,소,LBI1000080,2823,221736
1138,201303,경남,6480000,소,LBI1000080,11361,582693
1152,201303,강원,6420000,소,LBI1000080,2310,208843
1139,201303,경기,6410000,소,LBI1000080,18648,1010526
1163,201303,대전,6300000,돼지,LBI1000006,22242,863525
1164,201303,전남,6460000,닭,LBI1000088,2054376,199081679
1165,201303,경북,6470000,닭,LBI1000088,5537930,352331894
1166,201303,제주,6500000,닭,LBI1000088,446267,25861145
1161,201303,전북,6450000,사슴,LBI1000017,4,26
1158,201303,전북,6450000,말,LBI1000007,1,65
1157,201303,충북,6430000,산양,LBI1000087,659,14734
1156,201303,경기,6410000,닭,LBI1000088,9732415,593112564
1155,201303,광주,6290000,소,LBI1000080,1663,105941
1154,201303,충북,6430000,돼지,LBI1000006,237533,10755354
1153,201303,전북,6450000,오리,LBI1000016,1766626,92694681
1162,201303,인천,6280000,닭,LBI1000088,642781,47905078
1151,201303,경기,6410000,오리,LBI1000016,329969,17123034
1144,201303,충북,6430000,오리,LBI1000016,1401278,68825737
1150,201303,경기,6410000,돼지,LBI1000006,249518,12288219
1141,201303,제주,6500000,말,LBI1000007,67,4096
1142,201303,대구,6270000,닭,LBI1000088,1754483,100883101
1143,201303,광주,6290000,돼지,LBI1000006,21595,1222857
1140,201303,충북,6430000,소,LBI1000080,13535,544860
1146,201303,전북,6450000,돼지,LBI1000006,147938,7467786
1147,201303,경남,6480000,닭,LBI1000088,1013769,46396656
1148,201303,울산,6310000,소,LBI1000080,1234,93002
1149,201303,광주,6290000,오리,LBI1000016,446970,24942537
1145,201303,충남,6440000,닭,LBI1000088,5364845,476315422
1078,201302,대구,6270000,소,LBI1000080,765,57921
1072,201302,광주,6290000,돼지,LBI1000006,17506,1201262
1068,201302,경남,6480000,닭,LBI1000088,974728,45382887
1069,201302,전북,6450000,돼지,LBI1000006,129658,7319848
1070,201302,충남,6440000,닭,LBI1000088,5366756,470950577
1071,201302,충북,6430000,오리,LBI1000016,1154807,67424459
1074,201302,제주,6500000,말,LBI1000007,40,4029
1073,201302,대구,6270000,닭,LBI1000088,1463366,99128618
1075,201302,충북,6430000,소,LBI1000080,11618,531325
1076,201302,경기,6410000,소,LBI1000080,17710,991878
1077,201302,경남,6480000,소,LBI1000080,10519,571332
1066,201302,광주,6290000,오리,LBI1000016,335826,24495567
1067,201302,울산,6310000,소,LBI1000080,1741,91768
1060,201302,광주,6290000,소,LBI1000080,1757,104278
1065,201302,경기,6410000,돼지,LBI1000006,227715,12038701
1064,201302,경기,6410000,오리,LBI1000016,324266,16793065
1063,201302,강원,6420000,소,LBI1000080,2483,206533
1062,201302,전북,6450000,오리,LBI1000016,1479140,90928055
1061,201302,충북,6430000,돼지,LBI1000006,214505,10517821
1059,201302,경기,6410000,닭,LBI1000088,8005512,583380149
1058,201302,충북,6430000,산양,LBI1000087,192,14075
1057,201302,전북,6450000,소,LBI1000080,3613,218913
1056,201302,인천,6280000,닭,LBI1000088,477722,47262297
1055,201302,대전,6300000,돼지,LBI1000006,21447,841283
1054,201302,전남,6460000,닭,LBI1000088,1687924,197027303
1053,201302,경북,6470000,닭,LBI1000088,4553371,346793964
1052,201302,제주,6500000,닭,LBI1000088,402665,25414878
1079,201302,충남,6440000,산양,LBI1000087,75,1145
1080,201302,강원,6420000,사슴,LBI1000017,5,56
1081,201302,강원,6420000,닭,LBI1000088,445245,24434180
1096,201302,충남,6440000,소,LBI1000080,3568,233408
1082,201302,대전,6300000,소,LBI1000080,1077,68317
1108,201302,인천,6280000,소,LBI1000080,1041,55433
1107,201302,울산,6310000,돼지,LBI1000006,11488,709593
1106,201302,충남,6440000,돼지,LBI1000006,128897,7245707
1105,201302,전남,6460000,돼지,LBI1000006,98841,4564780
1104,201302,경북,6470000,돼지,LBI1000006,111872,6159215
1103,201302,전남,6460000,산양,LBI1000087,620,6323
1101,201302,경북,6470000,산양,LBI1000087,45,3570
1100,201302,강원,6420000,면양,LBI1000086,1,121
1099,201302,제주,6500000,돼지,LBI1000006,65042,3702241
1098,201302,제주,6500000,오리,LBI1000016,16395,1207300
1097,201302,인천,6280000,돼지,LBI1000006,21135,1367732
1102,201302,경남,6480000,돼지,LBI1000006,138298,8648527
1095,201302,전남,6460000,오리,LBI1000016,1519324,127189649
1088,201302,전남,6460000,말,LBI1000007,2,23
1094,201302,대구,6270000,돼지,LBI1000006,16495,1181437
1084,201302,전남,6460000,소,LBI1000080,6149,357266
1085,201302,충북,6430000,닭,LBI1000088,8718551,653310728
1086,201302,경기,6410000,당나귀,LBI1000023,1,56
1087,201302,제주,6500000,소,LBI1000080,299,20082
1083,201302,경남,6480000,오리,LBI1000016,222040,19032387
1089,201302,경북,6470000,소,LBI1000080,6834,485122
1090,201302,경북,6470000,말,LBI1000007,4,312
1091,201302,전북,6450000,닭,LBI1000088,15251031,1126579914
1092,201302,충남,6440000,말,LBI1000007,2,30
1093,201302,강원,6420000,돼지,LBI1000006,52663,3074401
1014,201301,경기,6410000,당나귀,LBI1000023,5,55
1009,201301,경북,6470000,말,LBI1000007,8,308
1010,201301,경북,6470000,소,LBI1000080,16232,478288
1011,201301,전남,6460000,말,LBI1000007,1,21
1012,201301,제주,6500000,꿩,LBI1000022,120,22679
1013,201301,제주,6500000,소,LBI1000080,676,19783
1017,201301,경남,6480000,오리,LBI1000016,280519,18810347
1015,201301,충북,6430000,닭,LBI1000088,10472696,644592177
1016,201301,전남,6460000,소,LBI1000080,10032,351117
1007,201301,강원,6420000,돼지,LBI1000006,62124,3021738
1018,201301,대전,6300000,소,LBI1000080,2383,67240
