ROW_NUM,YM,CTRD_NM,CTRD_CODE,SLAU_PLACE_NM,LVSTCKSPC_NM,LVSTCKSPC_CODE,THSMON,THSMON_ACMTL
11631,201111,제주,6500000,한라육계영농조합법인,닭,LBI1000088,327220,13424602
11632,201111,전남,6460000,(주)다산축산,소,LBI1000080,99,406
11633,201111,경기,6410000,(주)평농,돼지,LBI1000006,12778,624318
11634,201111,경기,6410000,주식회사 북부축산,돼지,LBI1000006,10,42
11636,201111,충북,6430000,주원산오리,오리,LBI1000016,798444,24187944
11626,201111,충북,6430000,동아식품,소,LBI1000080,558,16926
11637,201111,전북,6450000,금호실업,돼지,LBI1000006,9278,414255
11638,201111,경남,6480000,(주)한려식품,닭,LBI1000088,261579,9324349
11639,201111,전남,6460000,농업회사법인녹색흑염소주식회사,산양,LBI1000087,3,3
11640,201111,경남,6480000,부경양돈농협 김해축산물공판장,돼지,LBI1000006,33810,1430820
11641,201111,경남,6480000,부경축산물공판장,소,LBI1000080,5340,151184
11642,201111,인천,6280000,삼성식품(주),소,LBI1000080,909,37707
11643,201111,대전,6300000,(주)장원식품,돼지,LBI1000006,15454,534913
11627,201111,충북,6430000,충청산업,산양,LBI1000087,12,4162
11625,201111,전북,6450000,(주)동우,닭,LBI1000088,5380200,246322121
13194,201111,경기,6410000,포천농축산(주),소,LBI1000080,797,27455
11615,201111,경남,6480000,(주)다원미트,소,LBI1000080,37,3101
11608,201111,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,535617,25373637
11609,201111,충남,6440000,성화식품(주),닭,LBI1000088,1900060,70800456
11610,201111,전북,6450000,(주)하림,닭,LBI1000088,11960714,524181784
11611,201111,전남,6460000,대승영농조합법인,닭,LBI1000088,346720,12533854
11612,201111,경북,6470000,(주)롯데햄,돼지,LBI1000006,23863,828329
11613,201111,경남,6480000,제일리버스(주),돼지,LBI1000006,9646,293576
11614,201111,제주,6500000,한라육계영농조합법인,오리,LBI1000016,22019,906095
11616,201111,경기,6410000,(주)플러스푸드,닭,LBI1000088,580686,42058191
11624,201111,충남,6440000,공주식품산업,소,LBI1000080,562,25853
11617,201111,울산,6310000,삼와산업,소,LBI1000080,654,30914
11618,201111,강원,6420000,(주)제일산업,돼지,LBI1000006,6389,388087
11619,201111,경기,6410000,(주)협신식품,소,LBI1000080,3490,115367
11620,201111,강원,6420000,사단법인 평창기업,면양,LBI1000086,2,116
11621,201111,충북,6430000,(주)농협목우촌,닭,LBI1000088,1979789,84483141
11622,201111,충북,6430000,(주)박달재엘피씨(LPC),소,LBI1000080,671,14993
11623,201111,충북,6430000,대성실업(주),소,LBI1000080,282,12072
11644,201111,경기,6410000,한강씨엠(주),닭,LBI1000088,1655880,67652165
11645,201111,경기,6410000,도드람엘피씨공사,소,LBI1000080,4348,98227
11646,201111,강원,6420000,(주)강원 엘피씨,소,LBI1000080,734,55647
11674,201111,전북,6450000,(주)코리아더커드,오리,LBI1000016,1746049,39306291
11667,201111,전남,6460000,화인코리아(오리),오리,LBI1000016,779985,30697105
11668,201111,경북,6470000,농업회사법인 (주)민속엘피씨,돼지,LBI1000006,18874,722314
11669,201111,경남,6480000,부경양돈농협 김해축산물공판장,소,LBI1000080,4622,161576
11670,201111,강원,6420000,배성영농조합법인,닭,LBI1000088,41859,1740706
11671,201111,광주,6290000,(주)하이덕,오리,LBI1000016,397058,17131766
11672,201111,강원,6420000,사단법인 평창기업,돼지,LBI1000006,3224,98425
11673,201111,충북,6430000,(주)씨.에스코리아,닭,LBI1000088,2092445,73618702
11675,201111,전북,6450000,금호실업,소,LBI1000080,305,13867
11647,201111,충남,6440000,사조산업(주) ,돼지,LBI1000006,37805,1422878
11676,201111,전남,6460000,새순천축산,돼지,LBI1000006,7715,299399
11677,201111,전남,6460000,(주)금계,닭,LBI1000088,955620,58313966
11678,201111,경남,6480000,(주)광진식품,닭,LBI1000088,291169,16534367
11679,201111,경북,6470000,농업회사법인 (주)민속엘피씨,소,LBI1000080,806,39397
11680,201111,경남,6480000,농업회사법인주식회사황금들애,소,LBI1000080,227,13417
11681,201111,제주,6500000,(농)한라씨에프엔,닭,LBI1000088,100865,4177364
13196,201111,전북,6450000,(유)남원제일푸드,소,LBI1000080,97,5488
11666,201111,경북,6470000,(주)소백산한우,돼지,LBI1000006,2365,154051
11665,201111,전남,6460000,코리아팔도영농조합법인,오리,LBI1000016,649171,25844728
11664,201111,전남,6460000,오성식품,소,LBI1000080,563,26748
11663,201111,전남,6460000,새순천축산,소,LBI1000080,444,25147
11648,201111,충남,6440000,중앙산업 ,소,LBI1000080,1030,42801
11649,201111,전남,6460000,(주)신촌자연오리,오리,LBI1000016,411867,16575291
11650,201111,경북,6470000,(주)소백산한우,소,LBI1000080,486,23811
11651,201111,전남,6460000,농협나주축산물공판장,소,LBI1000080,2772,104105
11652,201111,전남,6460000,오성식품,돼지,LBI1000006,3556,178119
11653,201111,대구,6270000,(주)키토랑,닭,LBI1000088,1384972,74207624
11654,201111,대전,6300000,(주)장원식품,소,LBI1000080,1470,46780
11655,201111,울산,6310000,(주)한축산업,돼지,LBI1000006,6322,348057
11656,201111,경기,6410000,(주)해담은세상,닭,LBI1000088,802848,42867842
11657,201111,경기,6410000,우림축산(주),소,LBI1000080,294,18151
11658,201111,강원,6420000,(주)강원 엘피씨,돼지,LBI1000006,12491,1497470
11659,201111,강원,6420000,철원한양영농조합축산물종합처리장,소,LBI1000080,163,14320
11660,201111,충북,6430000,오리스,오리,LBI1000016,128338,5058987
11661,201111,충남,6440000,(주)매산씨앤에프,닭,LBI1000088,1090821,63361191
11662,201111,전남,6460000,대원축산,소,LBI1000080,577,27056
11607,201111,충북,6430000,농협중앙회 음성축산물공판장,돼지,LBI1000006,8788,74465
11606,201111,충북,6430000,동아식품,돼지,LBI1000006,23942,762946
11605,201111,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,18553,1079490
13225,201111,충북,6430000,주식회사 금보식품 제천지점,닭,LBI1000088,1006885,37731625
13218,201111,광주,6290000,삼호축산(주),돼지,LBI1000006,12418,679930
13219,201111,경기,6410000,농업회사법인 주식회사 자연일가,오리,LBI1000016,444660,7219716
13220,201111,경기,6410000,(주)디엠푸드,닭,LBI1000088,1418952,17635563
13221,201111,경기,6410000,농협중앙회부천축산물공판장,소,LBI1000080,6513,212254
13222,201111,경기,6410000,농업회사법인㈜스마일축산,소,LBI1000080,1692,81095
13223,201111,경기,6410000,포천농축산(주),돼지,LBI1000006,7992,606344
13224,201111,충북,6430000,음성대찬미트,소,LBI1000080,210,17016
13226,201111,충남,6440000,(주)예담,닭,LBI1000088,1821898,87681693
13235,201111,경북,6470000,경신산업(주),산양,LBI1000087,3,100
13227,201111,전북,6450000,(유)남원제일푸드,돼지,LBI1000006,6769,257143
13228,201111,충남,6440000,산성식품,산양,LBI1000087,12,235
13229,201111,전북,6450000,(주)새만금산업,돼지,LBI1000006,4062,197138
13230,201111,전남,6460000,대호축산,소,LBI1000080,336,12458
13231,201111,전남,6460000,우성식품,돼지,LBI1000006,21053,622128
13232,201111,전남,6460000,유진,닭,LBI1000088,283960,15750625
13233,201111,전남,6460000,화인코리아,닭,LBI1000088,881456,64655196
13217,201111,광주,6290000,삼국산업,소,LBI1000080,693,33331
13216,201111,경남,6480000,(주)다원미트,돼지,LBI1000006,13090,674931
13215,201111,전남,6460000,(주)만나,소,LBI1000080,380,25447
13214,201111,전북,6450000,삼정산업(주),돼지,LBI1000006,12418,532524
13199,201111,경북,6470000,(주)예천축산,돼지,LBI1000006,3480,190555
13200,201111,전북,6450000,(주)청정돈우,소,LBI1000080,67,8451
13201,201111,경북,6470000,(주)올품,닭,LBI1000088,6266584,245112713
13202,201111,경남,6480000,(주)영남엘피씨,소,LBI1000080,670,32126
13203,201111,경북,6470000,울릉군축산물유통센타,산양,LBI1000087,1,189
13204,201111,경남,6480000,신선산오리영농조합법인,오리,LBI1000016,365849,14525892
13205,201111,대구,6270000,신흥산업(주),소,LBI1000080,881,41817
13206,201111,경기,6410000,양근생오리,오리,LBI1000016,67035,3130849
13207,201111,강원,6420000,철원한양영농조합축산물종합처리장,돼지,LBI1000006,1577,277982
13208,201111,경기,6410000,우진산업,돼지,LBI1000006,25849,1056623
13209,201111,충북,6430000,(주)부농산업,돼지,LBI1000006,1787,70813
13210,201111,충북,6430000,(주)돈앤돈,소,LBI1000080,3,1334
13211,201111,충북,6430000,예성실업,산양,LBI1000087,75,5475
13212,201111,충남,6440000,공주식품산업,말,LBI1000007,1,6
13213,201111,경기,6410000,국립축산과학원,돼지,LBI1000006,23,652
13234,201111,경북,6470000,(주)예천축산,소,LBI1000080,308,18089
13236,201111,경북,6470000,경신산업(주),말,LBI1000007,6,223
11604,201111,인천,6280000,삼성식품(주),돼지,LBI1000006,17119,1052729
11595,201111,강원,6420000,사단법인 평창기업,소,LBI1000080,479,22083
11588,201111,전북,6450000,(주)삼호,오리,LBI1000016,326666,19145059
11589,201111,전남,6460000,대승영농조합법인,오리,LBI1000016,249499,1363832
11590,201111,경남,6480000,농업회사법인주식회사황금들애,돼지,LBI1000006,3921,153971
11591,201111,광주,6290000,삼국산업,돼지,LBI1000006,4885,234900
11592,201111,광주,6290000,삼호축산(주),소,LBI1000080,991,43482
11593,201111,경기,6410000,(주)평농,소,LBI1000080,1255,63843
11594,201111,울산,6310000,(주)한축산업,소,LBI1000080,730,35468
11596,201111,충북,6430000,(주)모란식품,오리,LBI1000016,840042,13831465
13237,201111,경북,6470000,구미칠곡축협도축장,소,LBI1000080,316,15786
11597,201111,경기,6410000,주식회사 북부축산,소,LBI1000080,1,1
11598,201111,전남,6460000,대원축산,돼지,LBI1000006,4034,148808
11599,201111,충북,6430000,음성대찬미트,돼지,LBI1000006,3357,235388
11600,201111,경북,6470000,(주)새한축산,돼지,LBI1000006,4905,250614
13138,201111,인천,6280000,백령도축장,소,LBI1000080,1,243
11602,201111,경북,6470000,농협중앙회고령축산물공판장,돼지,LBI1000006,17622,791870
11603,201111,전남,6460000,(주)만나,말,LBI1000007,1,2
11587,201111,전북,6450000,(주)농협목우촌김제육가공공장,돼지,LBI1000006,36786,1290336
11586,201111,경기,6410000,우림축산(주),돼지,LBI1000006,7734,693155
11585,201111,인천,6280000,백령도축장,돼지,LBI1000006,102,4697
13253,201111,경기,6410000,도드람엘피씨공사,돼지,LBI1000006,32615,1629432
13238,201111,경남,6480000,(주)계진푸드,닭,LBI1000088,320940,2458795
13239,201111,전남,6460000,(주)다산축산,돼지,LBI1000006,232,700
13240,201111,충북,6430000,동일산업사,말,LBI1000007,1,21
13241,201111,인천,6280000,인천식품(주),닭,LBI1000088,522573,37103201
13242,201111,강원,6420000,(주)현진,닭,LBI1000088,349765,11421396
13243,201111,충북,6430000,(주)부농산업,소,LBI1000080,432,17027
13244,201111,충북,6430000,한우영농조합법인맥우,소,LBI1000080,1049,35340
13245,201111,충남,6440000,(주)사조인티그레이션 보령공장,닭,LBI1000088,996205,38028710
13246,201111,충남,6440000,논산계룡축협식육유통센타,돼지,LBI1000006,40992,1668723
13247,201111,충남,6440000,중앙산업 ,돼지,LBI1000006,7301,353666
13248,201111,전북,6450000,삼정산업(주),소,LBI1000080,270,8666
13249,201111,전남,6460000,우성식품,소,LBI1000080,290,15512
13250,201111,경남,6480000,부경축산물공판장,돼지,LBI1000006,30075,1547267
13251,201111,강원,6420000,(주)현진,꿩,LBI1000022,500,3700
13252,201111,경남,6480000,P&amp;M영농조합법인,돼지,LBI1000006,9634,311372
13195,201111,충남,6440000,(주)홍주미트,돼지,LBI1000006,25559,1027741
11601,201111,경북,6470000,(주)새한축산,산양,LBI1000087,44,1574
13193,201111,경기,6410000,농업회사법인㈜스마일축산,돼지,LBI1000006,24761,1038181
13167,201111,경기,6410000,(주)친환경명품축산,소,LBI1000080,383,24769
13165,201111,경기,6410000,(주)청정계,닭,LBI1000088,1138617,58349731
13164,201111,경남,6480000,제일리버스(주),소,LBI1000080,261,11980
13163,201111,경북,6470000,울릉군축산물유통센타,돼지,LBI1000006,21,3032
13162,201111,경북,6470000,농협중앙회고령축산물공판장,소,LBI1000080,4546,152054
13161,201111,경북,6470000,경신산업(주),소,LBI1000080,909,35057
13160,201111,경북,6470000,(주)삼세,돼지,LBI1000006,10975,649491
13159,201111,전남,6460000,(주)중앙축산,돼지,LBI1000006,29030,884282
13158,201111,전남,6460000,(주)만나,돼지,LBI1000006,5245,229541
13157,201111,전북,6450000,농업법인유성농산(주),오리,LBI1000016,449859,1706543
13156,201111,충북,6430000,(주) 팜스토리 LPC,소,LBI1000080,2236,107959
13154,201111,대구,6270000,신흥산업(주),돼지,LBI1000006,18021,907523
13153,201111,전북,6450000,(유)부광산업,소,LBI1000080,544,32684
13152,201111,전북,6450000,(유)부광산업,말,LBI1000007,2,43
13151,201111,충남,6440000,(주)홍주미트,소,LBI1000080,1258,54717
13150,201111,충남,6440000,공주식품산업,돼지,LBI1000006,13604,468893
13149,201111,충남,6440000,(주)들녘,닭,LBI1000088,1014869,60104874
13148,201111,충남,6440000,(주)광축,소,LBI1000080,454,18643
13147,201111,충북,6430000,농협중앙회 음성축산물공판장,소,LBI1000080,9019,64127
13146,201111,충북,6430000,한우영농조합법인맥우,돼지,LBI1000006,16980,625041
13145,201111,경기,6410000,포천농축산(주),말,LBI1000007,1,40
13192,201111,경기,6410000,(주)친환경명품축산,돼지,LBI1000006,3989,346657
13141,201111,경기,6410000,우진산업,당나귀,LBI1000023,3,7
13142,201111,강원,6420000,(주)제일산업,소,LBI1000080,368,20377
13143,201111,강원,6420000,주식회사 횡성케이씨,소,LBI1000080,878,12900
13144,201111,충북,6430000,건보실업,산양,LBI1000087,61,2168
13166,201111,경기,6410000,(주)우석식품,돼지,LBI1000006,11845,587527
13155,201111,경기,6410000,(주)협신식품,돼지,LBI1000006,19644,967545
13168,201111,경기,6410000,농업회사법인정우식품(주),닭,LBI1000088,823569,28803183
13179,201111,전남,6460000,(주)정다운,오리,LBI1000016,777040,17141022
13191,201111,경북,6470000,(주)삼세,소,LBI1000080,587,27659
13190,201111,전남,6460000,(주)중앙축산,소,LBI1000080,287,16202
13189,201111,전북,6450000,농업회사법인(주)고려피엔비,돼지,LBI1000006,775,42668
13188,201111,전북,6450000,(주)축림,소,LBI1000080,1449,48728
13169,201111,충북,6430000,(주) 팜스토리 LPC,돼지,LBI1000006,37095,1913835
13187,201111,충남,6440000,화정식품,돼지,LBI1000006,1833,112117
13186,201111,경기,6410000,우진산업,소,LBI1000080,672,27272
13185,201111,충북,6430000,(주)돈앤돈,돼지,LBI1000006,7238,130331
13183,201111,제주,6500000,제주축협축산물공판장,말,LBI1000007,78,3094
13182,201111,충북,6430000,동일산업사,소,LBI1000080,199,11323
13181,201111,경북,6470000,울릉군축산물유통센타,소,LBI1000080,23,1201
13180,201111,경북,6470000,경신산업(주),돼지,LBI1000006,9052,457774
13184,201111,제주,6500000,제주축협축산물공판장,산양,LBI1000087,30,30
13178,201111,전남,6460000,(주)서림글로벌,소,LBI1000080,166,1742
13176,201111,전북,6450000,(주)축림,돼지,LBI1000006,41274,1706665
13175,201111,전북,6450000,(유)부광산업,돼지,LBI1000006,10047,469466
13174,201111,충남,6440000,화정식품,소,LBI1000080,476,20622
13173,201111,충남,6440000,(주)광축,돼지,LBI1000006,5953,238961
13140,201111,경기,6410000,(주)마니커 동두천지점,닭,LBI1000088,4258291,162444908
13170,201111,충북,6430000,(주)목우촌과마니커,닭,LBI1000088,1412460,91289856
13172,201111,충북,6430000,(주)팜스코,돼지,LBI1000006,18743,1134248
13177,201111,전북,6450000,농업회사법인(주)고려피엔비,소,LBI1000080,422,18491
13171,201111,충북,6430000,(주)체리부로,닭,LBI1000088,4353215,194133814
13139,201111,경기,6410000,농협중앙회부천축산물공판장,돼지,LBI1000006,11497,780814
6927,201110,경북,6470000,(주)새한축산,산양,LBI1000087,24,1530
6925,201110,경남,6480000,(주)영남엘피씨,말,LBI1000007,1,2
6926,201110,경북,6470000,농협중앙회고령축산물공판장,돼지,LBI1000006,16600,774248
6931,201110,충북,6430000,(주)모란식품,오리,LBI1000016,817296,12991423
6928,201110,경북,6470000,(주)새한축산,돼지,LBI1000006,3541,245709
6929,201110,충북,6430000,음성대찬미트,돼지,LBI1000006,3435,232031
6930,201110,전남,6460000,대원축산,돼지,LBI1000006,3361,144774
6932,201110,강원,6420000,사단법인 평창기업,소,LBI1000080,534,21604
6933,201110,울산,6310000,(주)한축산업,소,LBI1000080,746,34738
6923,201110,충북,6430000,(주)박달재엘피씨(LPC),돼지,LBI1000006,21080,1060937
6934,201110,경기,6410000,(주)평농,소,LBI1000080,1050,62588
6924,201110,인천,6280000,삼성식품(주),돼지,LBI1000006,15831,1035610
6914,201110,제주,6500000,한라육계영농조합법인,오리,LBI1000016,20478,884076
6922,201110,충북,6430000,동아식품,돼지,LBI1000006,23595,739004
6921,201110,충북,6430000,농협중앙회 음성축산물공판장,돼지,LBI1000006,9554,65677
6920,201110,충남,6440000,(주) 신우 에프에스,닭,LBI1000088,506354,24838020
6919,201110,충남,6440000,성화식품(주),닭,LBI1000088,1844005,68900396
6918,201110,전북,6450000,(주)하림,닭,LBI1000088,12853413,512221070
6917,201110,전남,6460000,대승영농조합법인,닭,LBI1000088,257220,12187134
6916,201110,경북,6470000,(주)롯데햄,돼지,LBI1000006,21240,804466
6915,201110,경남,6480000,제일리버스(주),돼지,LBI1000006,8984,283930
6913,201110,경남,6480000,(주)다원미트,소,LBI1000080,63,3064
6912,201110,경기,6410000,(주)플러스푸드,닭,LBI1000088,646893,41477505
6936,201110,광주,6290000,삼국산업,돼지,LBI1000006,4385,230015
6935,201110,광주,6290000,삼호축산(주),소,LBI1000080,912,42491
6959,201110,경북,6470000,경신산업(주),말,LBI1000007,5,217
6937,201110,경남,6480000,농업회사법인주식회사황금들애,돼지,LBI1000006,4420,150050
6950,201110,충남,6440000,논산계룡축협식육유통센타,돼지,LBI1000006,38440,1627731
6960,201110,경북,6470000,경신산업(주),산양,LBI1000087,3,97
6910,201110,강원,6420000,(주)제일산업,돼지,LBI1000006,6491,381698
6958,201110,경북,6470000,구미칠곡축협도축장,소,LBI1000080,247,15470
6957,201110,경남,6480000,(주)계진푸드,닭,LBI1000088,248350,2137855
6956,201110,전남,6460000,(주)다산축산,돼지,LBI1000006,189,468
6955,201110,인천,6280000,인천식품(주),닭,LBI1000088,599450,36580628
6954,201110,강원,6420000,(주)현진,닭,LBI1000088,261534,11071631
6953,201110,충북,6430000,(주)부농산업,소,LBI1000080,393,16595
6952,201110,충북,6430000,한우영농조합법인맥우,소,LBI1000080,904,34291
6951,201110,충남,6440000,(주)사조인티그레이션 보령공장,닭,LBI1000088,833603,37032505
6949,201110,충남,6440000,중앙산업 ,돼지,LBI1000006,7331,346365
6938,201110,경기,6410000,포천농축산(주),당나귀,LBI1000023,2,8
6948,201110,전북,6450000,삼정산업(주),소,LBI1000080,301,8396
6947,201110,전남,6460000,우성식품,소,LBI1000080,428,15222
6946,201110,경남,6480000,부경축산물공판장,돼지,LBI1000006,28884,1517192
6945,201110,경남,6480000,P&amp;M영농조합법인,돼지,LBI1000006,8302,301738
6944,201110,경기,6410000,도드람엘피씨공사,돼지,LBI1000006,33379,1596817
6943,201110,인천,6280000,백령도축장,돼지,LBI1000006,83,4595
6942,201110,경기,6410000,우림축산(주),돼지,LBI1000006,6632,685421
6941,201110,전북,6450000,(주)농협목우촌김제육가공공장,돼지,LBI1000006,38449,1253550
6940,201110,전북,6450000,(주)삼호,오리,LBI1000016,334375,18818393
6939,201110,전남,6460000,대승영농조합법인,오리,LBI1000016,241496,1114333
6911,201110,울산,6310000,삼와산업,소,LBI1000080,526,30260
6885,201110,대전,6300000,(주)장원식품,돼지,LBI1000006,18511,519459
6909,201110,경기,6410000,(주)협신식품,소,LBI1000080,3426,111877
6908,201110,강원,6420000,사단법인 평창기업,면양,LBI1000086,2,114
6879,201110,전남,6460000,(주)신촌자연오리,오리,LBI1000016,419950,16163424
6878,201110,경북,6470000,(주)소백산한우,소,LBI1000080,584,23325
6877,201110,전남,6460000,농협나주축산물공판장,소,LBI1000080,2440,101333
6876,201110,전남,6460000,오성식품,돼지,LBI1000006,3403,174563
6875,201110,대구,6270000,(주)키토랑,닭,LBI1000088,1372830,72822652
6874,201110,대전,6300000,(주)장원식품,소,LBI1000080,1274,45310
6873,201110,울산,6310000,(주)한축산업,돼지,LBI1000006,6019,341735
6872,201110,경기,6410000,(주)해담은세상,닭,LBI1000088,912160,42064994
6871,201110,경기,6410000,우림축산(주),소,LBI1000080,235,17857
6870,201110,강원,6420000,(주)강원 엘피씨,돼지,LBI1000006,11767,1484979
6869,201110,강원,6420000,철원한양영농조합축산물종합처리장,소,LBI1000080,137,14157
6868,201110,충북,6430000,오리스,오리,LBI1000016,113807,4930649
6867,201110,충남,6440000,(주)매산씨앤에프,닭,LBI1000088,1017935,62270370
6866,201110,전남,6460000,대원축산,소,LBI1000080,560,26479
6865,201110,전남,6460000,새순천축산,소,LBI1000080,394,24703
6864,201110,전남,6460000,오성식품,소,LBI1000080,500,26185
6863,201110,전남,6460000,코리아팔도영농조합법인,오리,LBI1000016,584829,25195557
6862,201110,경북,6470000,(주)소백산한우,돼지,LBI1000006,2212,151686
6861,201110,전남,6460000,화인코리아(오리),오리,LBI1000016,684545,29917120
6860,201110,경북,6470000,농업회사법인 (주)민속엘피씨,돼지,LBI1000006,16732,703440
6859,201110,경남,6480000,부경양돈농협 김해축산물공판장,소,LBI1000080,3596,156954
6858,201110,강원,6420000,배성영농조합법인,닭,LBI1000088,105000,1698847
6857,201110,광주,6290000,(주)하이덕,오리,LBI1000016,493432,16734708
6856,201110,강원,6420000,사단법인 평창기업,돼지,LBI1000006,2961,95201
6855,201110,충북,6430000,(주)씨.에스코리아,닭,LBI1000088,1932859,71526257
6880,201110,충남,6440000,중앙산업 ,소,LBI1000080,891,41771
6881,201110,충남,6440000,사조산업(주) ,돼지,LBI1000006,34469,1385073
6882,201110,강원,6420000,(주)강원 엘피씨,소,LBI1000080,696,54913
6896,201110,제주,6500000,한라육계영농조합법인,닭,LBI1000088,318295,13097382
6907,201110,충북,6430000,(주)농협목우촌,닭,LBI1000088,1812036,82503352
6906,201110,충북,6430000,(주)박달재엘피씨(LPC),소,LBI1000080,617,14322
6905,201110,충북,6430000,대성실업(주),소,LBI1000080,250,11790
6904,201110,충남,6440000,공주식품산업,소,LBI1000080,568,25291
6903,201110,전북,6450000,(주)동우,닭,LBI1000088,5131330,240941921
6902,201110,충북,6430000,동아식품,소,LBI1000080,439,16368
6901,201110,충북,6430000,충청산업,산양,LBI1000087,45,4150
6900,201110,경기,6410000,우진산업,사슴,LBI1000017,1,2
6899,201110,전북,6450000,(주)청정돈우,돼지,LBI1000006,38,330660
6898,201110,경북,6470000,(주)새한축산,소,LBI1000080,728,27267
6897,201110,제주,6500000,제주축협축산물공판장,돼지,LBI1000006,62511,2654512
6895,201110,전남,6460000,(주)다산축산,소,LBI1000080,95,307
6883,201110,경기,6410000,도드람엘피씨공사,소,LBI1000080,3315,93879
6894,201110,경기,6410000,국립축산과학원,소,LBI1000080,8,347
6893,201110,경기,6410000,(주)평농,돼지,LBI1000006,10918,611540
6892,201110,충북,6430000,대성실업(주),돼지,LBI1000006,11600,1067083
6891,201110,충북,6430000,주원산오리,오리,LBI1000016,641855,23389500
6890,201110,전북,6450000,금호실업,돼지,LBI1000006,6088,404977
6889,201110,경남,6480000,(주)한려식품,닭,LBI1000088,198648,9062770
6888,201110,경남,6480000,부경양돈농협 김해축산물공판장,돼지,LBI1000006,31484,1397010
6887,201110,경남,6480000,부경축산물공판장,소,LBI1000080,4378,145844
6886,201110,인천,6280000,삼성식품(주),소,LBI1000080,728,36798
6962,201110,전남,6460000,화인코리아,닭,LBI1000088,802330,63773740
6884,201110,경기,6410000,한강씨엠(주),닭,LBI1000088,1640930,65996285
6961,201110,경북,6470000,(주)예천축산,소,LBI1000080,293,17781
6964,201110,전남,6460000,우성식품,돼지,LBI1000006,21588,601075
6963,201110,전남,6460000,유진,닭,LBI1000088,308133,15466665
13068,201110,전남,6460000,(주)중앙축산,소,LBI1000080,238,15915
13057,201110,충북,6430000,동일산업사,사슴,LBI1000017,14,187
7628,201110,제주,6500000,(농)한라씨에프엔,닭,LBI1000088,56089,4076499
13059,201110,경북,6470000,(주)예천축산,돼지,LBI1000006,3343,187075
13060,201110,전남,6460000,농협나주축산물공판장,돼지,LBI1000006,13212,651570
13061,201110,전북,6450000,(주)사조인티그레이션 순동공장,닭,LBI1000088,411815,18229282
13062,201110,전북,6450000,(유)남원제일푸드,소,LBI1000080,196,5391
13063,201110,충남,6440000,(주)홍주미트,돼지,LBI1000006,26137,1002182
13064,201110,경기,6410000,포천농축산(주),소,LBI1000080,585,26658
13065,201110,경기,6410000,농업회사법인㈜스마일축산,돼지,LBI1000006,24579,1013420
13066,201110,경기,6410000,(주)친환경명품축산,돼지,LBI1000006,3171,342668
13067,201110,경북,6470000,(주)삼세,소,LBI1000080,530,27072
13069,201110,전북,6450000,농업회사법인(주)고려피엔비,돼지,LBI1000006,159,41893
13082,201110,전북,6450000,(유)부광산업,돼지,LBI1000006,10257,459419
13070,201110,전북,6450000,(주)축림,소,LBI1000080,1204,47279
13071,201110,충남,6440000,화정식품,돼지,LBI1000006,1627,110284
13072,201110,경기,6410000,우진산업,소,LBI1000080,554,26600
13073,201110,충북,6430000,(주)돈앤돈,돼지,LBI1000006,5103,123093
13074,201110,제주,6500000,제주축협축산물공판장,말,LBI1000007,68,3016
13075,201110,충북,6430000,동일산업사,소,LBI1000080,197,11124
13076,201110,경북,6470000,울릉군축산물유통센타,소,LBI1000080,22,1178
13077,201110,경북,6470000,경신산업(주),돼지,LBI1000006,8650,448722
13078,201110,전남,6460000,(주)정다운,오리,LBI1000016,768692,16363982
13079,201110,전남,6460000,(주)서림글로벌,소,LBI1000080,9,1576
13080,201110,전북,6450000,농업회사법인(주)고려피엔비,소,LBI1000080,53,18069
13056,201110,경북,6470000,(주)올품,닭,LBI1000088,5855527,238846129
13055,201110,경남,6480000,(주)영남엘피씨,소,LBI1000080,593,31456
13054,201110,경남,6480000,신선산오리영농조합법인,오리,LBI1000016,291151,14160043
13053,201110,대구,6270000,신흥산업(주),소,LBI1000080,883,40936
6965,201110,전남,6460000,대호축산,소,LBI1000080,298,12122
13031,201110,전북,6450000,(주)새만금산업,돼지,LBI1000006,3952,193076
13032,201110,전북,6450000,(유)남원제일푸드,돼지,LBI1000006,6297,250374
13033,201110,충남,6440000,(주)예담,닭,LBI1000088,1814901,85859795
13034,201110,충북,6430000,주식회사 금보식품 제천지점,닭,LBI1000088,964140,36724740
13035,201110,충북,6430000,음성대찬미트,소,LBI1000080,299,16806
13036,201110,경기,6410000,포천농축산(주),돼지,LBI1000006,9189,598352
13037,201110,경기,6410000,농업회사법인㈜스마일축산,소,LBI1000080,1295,79403
13038,201110,경기,6410000,농협중앙회부천축산물공판장,소,LBI1000080,5304,205741
13039,201110,경기,6410000,(주)디엠푸드,닭,LBI1000088,1358818,16216611
13040,201110,경기,6410000,농업회사법인 주식회사 자연일가,오리,LBI1000016,266355,6775056
13041,201110,광주,6290000,삼호축산(주),돼지,LBI1000006,12799,667512
13042,201110,광주,6290000,삼국산업,소,LBI1000080,637,32638
13043,201110,경남,6480000,(주)다원미트,돼지,LBI1000006,14767,661841
13044,201110,전남,6460000,(주)만나,소,LBI1000080,360,25067
13045,201110,전북,6450000,삼정산업(주),돼지,LBI1000006,11237,520106
13046,201110,경기,6410000,국립축산과학원,돼지,LBI1000006,32,629
13047,201110,충남,6440000,공주식품산업,말,LBI1000007,1,5
13048,201110,충북,6430000,예성실업,산양,LBI1000087,61,5400
